domain,sentence,feature,sentiment,strength,clean_sentence,clean_feature,aspect,pos_tags,noun_phrases
Canon PowerShot SD500,All were generally favorable but i still had my doubts just because their review is based largely on the kind of photography that they do.,camera,positive,2,generally favorable still doubts review based largely kind photography,camera,camera,generally_ADV favorable_ADJ still_ADV doubts_VERB review_NOUN based_VERB largely_ADV kind_ADJ photography_NOUN,"['generally favorable still doubts review', 'photography']"
Canon PowerShot SD500,"I Was hesitant to rate it a 10 just because it seems so extreme, however I really can't find anything wrong with it.",size,positive,2,hesitant rate 10 seems extreme however really cant find anything wrong,size,size,hesitant_ADJ rate_NOUN 10_NUM seems_VERB extreme_ADJ however_ADV really_ADV ca_AUX nt_PART find_VERB anything_PRON wrong_ADJ,"['hesitant rate', 'anything']"
Canon PowerShot SD500,"I Was hesitant to rate it a 10 just because it seems so extreme, however I really can't find anything wrong with it.",Fits,positive,2,hesitant rate 10 seems extreme however really cant find anything wrong,fits,fits,hesitant_ADJ rate_NOUN 10_NUM seems_VERB extreme_ADJ however_ADV really_ADV ca_AUX nt_PART find_VERB anything_PRON wrong_ADJ,"['hesitant rate', 'anything']"
Canon PowerShot SD500,I Was wrong.,camera,positive,2,wrong,camera,camera,wrong_ADJ,[]
Canon PowerShot SD500,In good light and low light the things a champ.,pictures,positive,2,good light low light things champ,pictures,camera,good_ADJ light_ADJ low_ADJ light_ADJ things_NOUN champ_ADJ,['good light low light things']
Canon PowerShot SD500,In good light and low light the things a champ.,flash,positive,2,good light low light things champ,flash,flash,good_ADJ light_ADJ low_ADJ light_ADJ things_NOUN champ_ADJ,['good light low light things']
Canon PowerShot SD500,If you like to take a look at some pictures shot with this camera by a mediocre photographer please feel fee to check out my picture page at http://community.webshots.com/user/mbs60099,camera,positive,1,like take look pictures shot camera mediocre photographer please feel fee check picture page httpcommunitywebshotscomusermbs60099,camera,camera,like_INTJ take_VERB look_VERB pictures_NOUN shot_VERB camera_NOUN mediocre_NOUN photographer_NOUN please_INTJ feel_VERB fee_NOUN check_NOUN picture_NOUN page_NOUN httpcommunitywebshotscomusermbs60099_PROPN,"['pictures', 'camera mediocre photographer', 'fee check picture page']"
Canon PowerShot SD500,You will not be dissapointed!,camera,positive,2,dissapointed,camera,camera,dissapointed_VERB,[]
Canon PowerShot SD500,You will not be dissapointed!,movie mode,positive,3,dissapointed,movie mode,movie mode,dissapointed_VERB,[]
Canon PowerShot SD500,You will not be dissapointed!,instruction,positive,3,dissapointed,instruction,instruction,dissapointed_VERB,[]
Canon PowerShot SD500,You will not be dissapointed!,camera,positive,2,dissapointed,camera,camera,dissapointed_VERB,[]
Canon PowerShot SD500,You will not be dissapointed!,photo,positive,3,dissapointed,photo,camera,dissapointed_VERB,[]
Canon PowerShot SD500,You will not be dissapointed!,feels,positive,3,dissapointed,feels,feels,dissapointed_VERB,[]
Canon PowerShot SD500,You will not be dissapointed!,looks,positive,3,dissapointed,looks,looks,dissapointed_VERB,[]
Canon PowerShot SD500,You will not be dissapointed!,prints,positive,3,dissapointed,prints,prints,dissapointed_VERB,[]
Canon PowerShot SD500,You will not be dissapointed!,image,positive,2,dissapointed,image,camera,dissapointed_VERB,[]
Canon PowerShot SD500,You will not be dissapointed!,colors,positive,3,dissapointed,colors,colors,dissapointed_VERB,[]
Canon PowerShot SD500,You will not be dissapointed!,video,positive,3,dissapointed,video,video,dissapointed_VERB,[]
Canon PowerShot SD500,You will not be dissapointed!,camera,positive,2,dissapointed,camera,camera,dissapointed_VERB,[]
Canon PowerShot SD500,Highly recommended.,camera,positive,2,highly recommended,camera,camera,highly_ADV recommended_VERB,[]
Canon PowerShot SD500,CNET told you not to look for advanced controls.,preset,positive,3,cnet told look advanced controls,preset,preset,cnet_PROPN told_VERB look_VERB advanced_ADJ controls_NOUN,"['cnet', 'advanced controls']"
Canon PowerShot SD500,CNET told you not to look for advanced controls.,user definable,positive,3,cnet told look advanced controls,user definable,user definable,cnet_PROPN told_VERB look_VERB advanced_ADJ controls_NOUN,"['cnet', 'advanced controls']"
Canon PowerShot SD500,CNET told you not to look for advanced controls.,advanced controls,negative,1,cnet told look advanced controls,advanced controls,advanced controls,cnet_PROPN told_VERB look_VERB advanced_ADJ controls_NOUN,"['cnet', 'advanced controls']"
Canon PowerShot SD500,CNET told you not to look for advanced controls.,software,positive,1,cnet told look advanced controls,software,software,cnet_PROPN told_VERB look_VERB advanced_ADJ controls_NOUN,"['cnet', 'advanced controls']"
Canon PowerShot SD500,CNET told you not to look for advanced controls.,documentatio,positive,2,cnet told look advanced controls,documentatio,documentatio,cnet_PROPN told_VERB look_VERB advanced_ADJ controls_NOUN,"['cnet', 'advanced controls']"
Canon PowerShot SD500,CNET told you not to look for advanced controls.,camera,positive,1,cnet told look advanced controls,camera,camera,cnet_PROPN told_VERB look_VERB advanced_ADJ controls_NOUN,"['cnet', 'advanced controls']"
Canon PowerShot SD500,CNET told you not to look for advanced controls.,pictures,positive,2,cnet told look advanced controls,pictures,camera,cnet_PROPN told_VERB look_VERB advanced_ADJ controls_NOUN,"['cnet', 'advanced controls']"
Canon PowerShot SD500,If you don't care about manual controls then its for you!,camera,positive,1,dont care manual controls,camera,camera,do_AUX nt_PART care_VERB manual_ADJ controls_NOUN,['manual controls']
Canon PowerShot SD500,If you don't care about manual controls then its for you!,looking,positive,2,dont care manual controls,looking,looking,do_AUX nt_PART care_VERB manual_ADJ controls_NOUN,['manual controls']
Canon PowerShot SD500,If you don't care about manual controls then its for you!,fast,positive,3,dont care manual controls,fast,performance,do_AUX nt_PART care_VERB manual_ADJ controls_NOUN,['manual controls']
Canon PowerShot SD500,"Great for 1st time digital camera owners who are learning the ""digital"" way of the photo taking force (like me) or for the experienced digital photographer who wants a powerful, easy to keep with you at all times camera.",camera,positive,3,great 1st time digital camera owners learning digital way photo taking force like experienced digital photographer wants powerful easy keep times camera,camera,camera,great_ADJ 1st_ADJ time_NOUN digital_ADJ camera_NOUN owners_NOUN learning_VERB digital_ADJ way_NOUN photo_NOUN taking_VERB force_NOUN like_ADP experienced_ADJ digital_ADJ photographer_NOUN wants_VERB powerful_ADJ easy_ADJ keep_VERB times_NOUN camera_NOUN,"['digital camera owners', 'digital way photo', 'force', 'experienced digital photographer', 'times', 'camera']"
Canon PowerShot SD500,"Great for 1st time digital camera owners who are learning the ""digital"" way of the photo taking force (like me) or for the experienced digital photographer who wants a powerful, easy to keep with you at all times camera.",SD500,positive,3,great 1st time digital camera owners learning digital way photo taking force like experienced digital photographer wants powerful easy keep times camera,sd500,sd500,great_ADJ 1st_ADJ time_NOUN digital_ADJ camera_NOUN owners_NOUN learning_VERB digital_ADJ way_NOUN photo_NOUN taking_VERB force_NOUN like_ADP experienced_ADJ digital_ADJ photographer_NOUN wants_VERB powerful_ADJ easy_ADJ keep_VERB times_NOUN camera_NOUN,"['digital camera owners', 'digital way photo', 'force', 'experienced digital photographer', 'times', 'camera']"
Canon PowerShot SD500,"Great for 1st time digital camera owners who are learning the ""digital"" way of the photo taking force (like me) or for the experienced digital photographer who wants a powerful, easy to keep with you at all times camera.",view finder,positive,3,great 1st time digital camera owners learning digital way photo taking force like experienced digital photographer wants powerful easy keep times camera,view finder,view finder,great_ADJ 1st_ADJ time_NOUN digital_ADJ camera_NOUN owners_NOUN learning_VERB digital_ADJ way_NOUN photo_NOUN taking_VERB force_NOUN like_ADP experienced_ADJ digital_ADJ photographer_NOUN wants_VERB powerful_ADJ easy_ADJ keep_VERB times_NOUN camera_NOUN,"['digital camera owners', 'digital way photo', 'force', 'experienced digital photographer', 'times', 'camera']"
Canon PowerShot SD500,"Great for 1st time digital camera owners who are learning the ""digital"" way of the photo taking force (like me) or for the experienced digital photographer who wants a powerful, easy to keep with you at all times camera.",software,positive,3,great 1st time digital camera owners learning digital way photo taking force like experienced digital photographer wants powerful easy keep times camera,software,software,great_ADJ 1st_ADJ time_NOUN digital_ADJ camera_NOUN owners_NOUN learning_VERB digital_ADJ way_NOUN photo_NOUN taking_VERB force_NOUN like_ADP experienced_ADJ digital_ADJ photographer_NOUN wants_VERB powerful_ADJ easy_ADJ keep_VERB times_NOUN camera_NOUN,"['digital camera owners', 'digital way photo', 'force', 'experienced digital photographer', 'times', 'camera']"
Canon PowerShot SD500,"Great for 1st time digital camera owners who are learning the ""digital"" way of the photo taking force (like me) or for the experienced digital photographer who wants a powerful, easy to keep with you at all times camera.",pics,positive,3,great 1st time digital camera owners learning digital way photo taking force like experienced digital photographer wants powerful easy keep times camera,pics,pics,great_ADJ 1st_ADJ time_NOUN digital_ADJ camera_NOUN owners_NOUN learning_VERB digital_ADJ way_NOUN photo_NOUN taking_VERB force_NOUN like_ADP experienced_ADJ digital_ADJ photographer_NOUN wants_VERB powerful_ADJ easy_ADJ keep_VERB times_NOUN camera_NOUN,"['digital camera owners', 'digital way photo', 'force', 'experienced digital photographer', 'times', 'camera']"
Canon PowerShot SD500,"Great for 1st time digital camera owners who are learning the ""digital"" way of the photo taking force (like me) or for the experienced digital photographer who wants a powerful, easy to keep with you at all times camera.",small,positive,3,great 1st time digital camera owners learning digital way photo taking force like experienced digital photographer wants powerful easy keep times camera,small,small,great_ADJ 1st_ADJ time_NOUN digital_ADJ camera_NOUN owners_NOUN learning_VERB digital_ADJ way_NOUN photo_NOUN taking_VERB force_NOUN like_ADP experienced_ADJ digital_ADJ photographer_NOUN wants_VERB powerful_ADJ easy_ADJ keep_VERB times_NOUN camera_NOUN,"['digital camera owners', 'digital way photo', 'force', 'experienced digital photographer', 'times', 'camera']"
Canon PowerShot SD500,Also make sure you pick up a good high speed SD card like the SanDisk Ultra 2.,camera,positive,1,also make sure pick good high speed sd card like sandisk ultra 2,camera,camera,also_ADV make_VERB sure_ADJ pick_VERB good_ADJ high_ADJ speed_NOUN sd_NOUN card_NOUN like_SCONJ sandisk_NOUN ultra_ADJ 2_NUM,['good high speed sd card']
Canon PowerShot SD500,Unlike many other compact PS cameras this camera has an AF assist lamp essential for focusing in dark areas.,buttons,positive,3,unlike many compact ps cameras camera af assist lamp essential focusing dark areas,buttons,buttons,unlike_ADP many_ADJ compact_ADJ ps_PROPN cameras_NOUN camera_NOUN af_PROPN assist_PROPN lamp_PROPN essential_ADJ focusing_VERB dark_ADJ areas_NOUN,['many compact ps cameras camera']
Canon PowerShot SD500,Unlike many other compact PS cameras this camera has an AF assist lamp essential for focusing in dark areas.,user interface,positive,3,unlike many compact ps cameras camera af assist lamp essential focusing dark areas,user interface,user interface,unlike_ADP many_ADJ compact_ADJ ps_PROPN cameras_NOUN camera_NOUN af_PROPN assist_PROPN lamp_PROPN essential_ADJ focusing_VERB dark_ADJ areas_NOUN,['many compact ps cameras camera']
Canon PowerShot SD500,Unlike many other compact PS cameras this camera has an AF assist lamp essential for focusing in dark areas.,power button,negative,1,unlike many compact ps cameras camera af assist lamp essential focusing dark areas,power button,power button,unlike_ADP many_ADJ compact_ADJ ps_PROPN cameras_NOUN camera_NOUN af_PROPN assist_PROPN lamp_PROPN essential_ADJ focusing_VERB dark_ADJ areas_NOUN,['many compact ps cameras camera']
Canon PowerShot SD500,Unlike many other compact PS cameras this camera has an AF assist lamp essential for focusing in dark areas.,buttons,negative,2,unlike many compact ps cameras camera af assist lamp essential focusing dark areas,buttons,buttons,unlike_ADP many_ADJ compact_ADJ ps_PROPN cameras_NOUN camera_NOUN af_PROPN assist_PROPN lamp_PROPN essential_ADJ focusing_VERB dark_ADJ areas_NOUN,['many compact ps cameras camera']
